Fecha Reporte;Hora Reporte;Tipo;Departamento;Municipio;Lugar;Latitud;Longitud;Hectáreas
10/05/2022;21:50:00;Forestal;Baja Verapaz;San Jeronimo;Caserío Los Oajaca, Aldea El Astillero;15.03638889;-90.25472222;15
10/05/2022;19:30:00;Forestal;Huehuetenango;Chiantla;Sector Sapojolaj;15.27083333;-91.48777778;1.1
10/05/2022;19:00:00;Forestal;Huehuetenango;Malacatancito;Aldea La Cumbre;15.34972222;-91.44444444;45
11/05/2022;11:30:00;Forestal;Alta Verapaz;Lanquin;Aldea Chisubin;16.345;-89.41861111;15
11/05/2022;11:00:00;Forestal;Baja Verapaz;Rabinal;Aldea Chitucan;15.03638889;-90.27138889;10
11/05/2022;15:54:00;Forestal;Huehuetenango;Aguacatan;Caserío Chuikankab, Aldea Llano del Coyote;16.95611111;-89.95791667;1.5
11/05/2022;17:47:00;Forestal;Jalapa;Jalapa;Caserio Las Tapias;15.31083333;-91.21611111;35
11/05/2022;12:00:00;Forestal;Jalapa;Monjas;Caserío Garay;14.50977778;-89.94797222;35
11/05/2022;18:50:00;No Forestal;Peten;Poptun;Barrio El Porvenir ;15.57919444;-89.98200556;0.5
11/05/2022;14:59:00;Forestal;Peten;San Andres;400 metros del Puente RellenoFinca Candelaria;16.80230556;-89.89327778;2.3
11/05/2022;12:45:00;Forestal;Peten;San Andres;Frente al  Parque Ecologico Calvani;15.48;-91.24138889;2
11/05/2022;15:19:00;No Forestal;Peten;San Benito;Colonia Juárez;16.95611111;-89.95791667;8.8
11/05/2022;12:45:00;Forestal;Peten;San Francisco;A 4 Km de San Francisco ruta hacia el municipio de Santa Ana;15.91488889;-89.95219444;1.8
11/05/2022;14:15:00;Forestal;Quiche;Nebaj;Aldea Xepium;14.51194444;-89.78916667;5
12/05/2022;17:18:00;Forestal;El Progreso;Guastatoya;Aldea El Naranjo;16.54611111;-90.8075;2.5
12/05/2022;22:20:00;Forestal;Jalapa;Jalapa;Aldea La Ventura;15.41027778;-91.18638889;1
12/05/2022;10:29:00;Forestal;Jalapa;San Luis Jilotepeque;Aldea Garay;14.81118889;-89.97884167;5
12/05/2022;14:10:00;No Forestal;Peten;San Benito;Aldea San Antonio;15.39694444;-91.18194444;3.5
12/05/2022;15:35:00;Forestal;Quiche;Nebaj;Sector Vatz Calitza, Aldea Acul;14.51083333;-89.69444444;3
12/05/2022;12:20:00;Forestal;Quiche;Nebaj;Sector Vi Sacuya, Aldea Acul;16.87358333;-90.02613889;1
12/05/2022;09:00:00;No Forestal;Sacatepequez;San Antonio Aguas Calientes;Aldea Santiago Zamora;14.712;-89.97213889;1
13/05/2022;11:00:00;Forestal;Jalapa;Jalapa;Caserío Llano La Puerta;16.93041667;-89.53169444;85
13/05/2022;12:25:00;Forestal;Peten;Flores;Aldea El Zapote;14.71222222;-89.96919444;6
13/05/2022;12:31:00;No Forestal;Peten;San Andres;Sureste del Sacluc del PNLT;14.98805556;-90.76805556;32.37
13/05/2022;13:00:00;Forestal;Quiche;Nebaj;Aldea Chuaquenum;15.18805556;-89.36361111;8
13/05/2022;16:40:00;Forestal;Quiche;Nebaj;Sector Suchum, Aldea Buena Vista;15.4875;-91.13722222;10
13/05/2022;12:30:00;Forestal;Zacapa;Gualan;Aldea La Bolsa;15.19127778;-89.37480556;1
13/05/2022;14:45:00;Forestal;Zacapa;Gualan;Quebrada Onda, La Vega;17.24611111;-92.73694444;180
14/05/2022;15:05:00;Forestal;Baja Verapaz;San Miguel Chicaj;Aldea Dolores;14.6975;-89.96027778;8
14/05/2022;16:30:00;Forestal;Guatemala;San Raymundo;Aldea La CienegaLos Archila y Santa Isabel;14.72924722;-90.55592778;1
14/05/2022;17:50:00;Forestal;Huehuetenango;Union Cantinil;Aldea Guantan;15.04213333;-89.59536111;10
14/05/2022;21:00:00;Forestal;Jalapa;Jalapa;Caserío San Antonio La Noria;16.93583333;-89.88694444;20
14/05/2022;14:30:00;Forestal;Peten;Flores;Aldea San Miguel;15.06222222;-90.41222222;1
14/05/2022;15:20:00;Forestal;Zacapa;Rio Hondo;Santa Rosalía Marmol;15.59111111;-91.77277778;101
15/05/2022;23:30:00;Forestal;Alta Verapaz;Lanquin;Aldea Chisubin;14.61388889;-90.445;32
15/05/2022;10:00:00;Forestal;Guatemala;Guatemala;Cantón Las Pilas, Canalitos Zona 24;14.98916667;-90.79444444;1
15/05/2022;11:20:00;Forestal;Guatemala;San Raymundo;Aldea La Ciénega Santa Isabel;15.01833333;-90.77388889;1
15/05/2022;13:25:00;Forestal;Quiche;Joyabaj;Aldea Chotuj;15.57494444;-89.98088611;12
15/05/2022;19:00:00;Forestal;Quiche;Joyabaj;Aldea Quiacoj;14.73061111;-90.5555;20
16/05/2022;19:18:00;Forestal;Huehuetenango;Huehuetenango;Aldea Chilap, San Sebastián Coatan;14.67475;-89.9395;35
16/05/2022;19:40:00;Forestal;Jalapa;Jalapa;Aldea Peña Bruja;14.74;-90.04138889;2
16/05/2022;20:10:00;Forestal;Jalapa;Jalapa;Aldea Guishoro;15.77055556;-91.54083333;3
16/05/2022;11:00:00;No Forestal;Peten;San Andres;La Naranjita Unidad de Manejo La Pasadita;17.29694444;-90.99166667;2
17/05/2022;12:25:00;Forestal;Jutiapa;Quesada;Cerro Casillas;14.38138889;-89.78;10
17/05/2022;14:00:00;Forestal;Peten;Poptun;Caserío Francisco Sagastume;16.36694444;-89.32736111;15
17/05/2022;20:00:00;Forestal;Quiche;Ixcan; Asicate;15.137;-89.82305556;5
17/05/2022;17:30:00;Forestal;Zacapa;Teculutan;Quebrada de Las Sirenas ;16.03138889;-90.77222222;1
18/05/2022;13:40:00;Forestal;Huehuetenango;Santa Ana Huista;Cerro Mampil;15.68388889;-91.84166667;22
18/05/2022;08:50:00;Forestal;Peten;San Andres;El Picudo PNLT;15.01638889;-90.79944444;70
18/05/2022;19:30:00;Forestal;Quiche;Joyabaj;Aldea Panchun;15.43944444;-90.97694444;2
18/05/2022;15:00:00;Forestal;Quiche;San Juan Cotzal;Aldea La Bendición;17.67466667;-90.54511111;2
19/05/2022;12:00:00;Forestal;Baja Verapaz;Salama;Cerro la Cruz;14.71086667;-90.11249167;4
19/05/2022;14:20:00;Forestal;El Progreso;Sansare;Aldea Poza Verde;15.97805556;-90.77611111;3.5
19/05/2022;11:00:00;Forestal;Peten;Flores;Barrio Las Flores;ERROR: Server error: Entry not found in index;ERROR: Server error: Entry not found in index;1
19/05/2022;11:15:00;Forestal;Peten;Poptun;La Calera;15.09055556;-90.32111111;15
19/05/2022;09:30:00;No Forestal;Peten;San Andres;Chocop, Parque Nacional Laguna del Tigre;16.33941667;-89.34158333;400
19/05/2022;13:00:00;No Forestal;Peten;San Andres;La Montura;17.63036111;-90.44355556;15
19/05/2022;12:00:00;No Forestal;Quiche;Ixcan;Zona 2;17.2025;-92.45555556;3
20/05/2022;19:00:00;Forestal;Peten;San Andres;Caserio La Ceibita;17.11222222;-90.17222222;1
20/05/2022;12:00:00;Forestal;Peten;San Francisco;Detrás del vertedero;ERROR: Server error: Entry not found in index;ERROR: Server error: Entry not found in index;1
21/05/2022;12:30:00;Forestal;Peten;La Libertad;Caserío Santa Rita;16.82003333;-90.05093333;2
21/05/2022;13:30:00;No Forestal;Peten;San Andres;San Miguel La Palotada;16.76441667;-89.83719444;45
21/05/2022;16:00:00;No Forestal;Peten;San Andres;COI Cruce a La Colorada;17.22493889;-89.9714;1.6
21/05/2022;19:00:00;No Forestal;Peten;San Andres;San Miguel La Palotada ;17.39551111;-90.00899722;45
21/05/2022;22:40:00;No Forestal;Peten;Sayaxche;Finca La Pacaya;17.22472222;-89.97138889;225
22/05/2022;20:40:00;Forestal;Quiche;Chajul;Aldea Xix;15.495;-91.10833333;10
23/05/2022;14:04:00;No Forestal;Peten;San Andres;Área Recuperada Pollo Solo PNSL;16.89255556;-90.94783333;45
26/05/2022;15:00:00;Forestal;El Progreso;Morazan;Aldea Marajuma;14.92624167;-90.10115833;1.5
